index	Trial_Type	Participant_ID	Trial_Probability	Question_Position_Prediction_Correct	Question_Position_Prediction_Agent	Question_Position_Comparison_Self	Question_Position_Comparison_Irrelevant	Trial_Stake	Trial_Stake_Jitter	Trial_Type_Jitter	Trial_Result_Jitter	Balance_Update_Jitter	Question_Comparison_Condition	Question_Comparison_Type	Question_Comparison_Question	Question_Comparison_Label	Question_Comparison_Item	Question_Comparison_Proportion_Yes	Question_Factual_Condition	Question_Factual_Item	Question_Factual_Question	Question_Factual_Label	Question_Factual_Proportion_DontKnow	Question_Factual_Type	Answer_Prediction_Correct	Answer_Prediction_Correct_RT	Answer_Prediction_Agent	Answer_Prediction_Agent_RT	Answer_Irrelevant	Answer_Irrelevant_RT	Answer_Self	Answer_Self_RT	Trial_Balance	Trial_Balance_Effect	Trial_Condition	Trial_ProbableSide	Prediction_Choice	Prediction_Result	Prediction_RT	Trial_Order	Trial_Datetime
37	Self	S200225	0.833333333	1	2	2	1	0.6	1216.666669	1283.333336	1783.333337	2066.666671	Minor	Good_deeds	7	You have sorted your trash into recycling bin	C1_13	0.1	Hard	I2_4	12	There are 7 days in a week	0.944444444	No	RIGHT	1217.801	RIGHT	392.2004	RIGHT	950.9194	RIGHT	896.2786	27.6	0.6	Probable_Truth	LEFT	LEFT	1	814.5426	129	44:23.6
20	Self	S200225	0.666666667	1	2	2	1	0.1	1150.000002	1000.000002	2500.000005	1783.333337	Minor	Wrong_doings	53	You have helped a friend in need	C2_53	1.0	Hard	I2_11	35	Some owl species hunt fish	0.944444444	Yes	RIGHT	703.2395	RIGHT	144.2839	LEFT	1322.8219	RIGHT	1045.5044	27.7	0.1	Probable_Truth	LEFT	LEFT	2	1021.3438	130	44:46.9
66	Self	S200225	0.666666667	1	2	1	2	0.2	1066.666669	1150.000002	2500.000005	1933.333337	Minor	Good_deeds	56	You have adopted a zero-waste lifestyle	C1_7	0.05	Hard	I1_1	41	The hardest bone in human body is the jawbone	0.611111111	Yes	RIGHT	1380.9996	RIGHT	344.4008	LEFT	2047.6213	RIGHT	2596.5929	27.9	0.2	Probable_Truth	RIGHT	RIGHT	4	878.0791	131	45:13.4
136	Computer	S200225	0.833333333	2	1	1	2	0.5	1500.000003	1433.333336	2500.000005	2066.666671	Major	Good_deeds	19	You have cursed at others	C1_20	1.0	Hard	I2_8	41	Arabi is the oldest surviving breed of horse	0.777777778	No	LEFT	416.5352	LEFT	440.4341	LEFT	3584.3818	LEFT	1110.261	27.9	0.5	Probable_Lie	RIGHT	LEFT	2	776.9575871	132	45:39.8
40	Self	S200225	0.833333333	2	1	1	2	0.7	1216.666669	1283.333336	2350.000005	1650.000003	Major	Good_deeds	19	You have cursed at others	C1_20	1.0	Hard	I2_8	41	Arabi is the oldest surviving breed of horse	0.777777778	No	RIGHT	608.448	RIGHT	1881.8633	LEFT	831.6871	LEFT	726.0936	28.6	0.7	Probable_Truth	LEFT	LEFT	1	728.5676	133	46:03.6
129	Computer	S200225	0.833333333	1	2	1	2	0.5	1150.000002	1283.333336	1933.333337	1650.000003	Minor	Wrong_doings	50	You have stopped using products tested on animals	C2_7	0.1	Hard	I2_21	4	Mageirocophobia is a fear of deathly disease	0.0	No	RIGHT	584.2974	LEFT	47.7512	LEFT	1231.9385	RIGHT	1919.2041	28.6	0.5	Probable_Truth	LEFT	LEFT	1	894.2134184	134	46:26.9
110	Computer	S200225	0.5	2	1	2	1	0.1	1150.000002	1433.333336	2216.666671	1650.000003	Major	Wrong_doings	24	You have made counterfeit money	C1_38	0.0	Easy	I1_23	37	The sun rises at night	0.777777778	Yes	LEFT	128.9338	LEFT	492.7232	LEFT	1365.5166	LEFT	920.3304	28.6	0.1	Probable_Lie	LEFT	RIGHT	3	525.4257834	135	46:49.4
85	Self	S200225	0.833333333	1	2	2	1	0.5	1500.000003	1216.666669	1783.333337	2216.666671	Minor	Good_deeds	43	You have volunteered for a disaster-related humanitarian mission	C2_17	0.55	Hard	I1_46	2	Singapore is a poor country	0.777777778	Yes	RIGHT	863.7848	RIGHT	768.711	LEFT	1202.7596	RIGHT	4383.3885	29.1	0.5	Probable_Truth	LEFT	LEFT	1	901.1846	136	47:16.8
106	Computer	S200225	0.5	2	1	1	2	0.8	1283.333336	1216.666669	1933.333337	2350.000005	Major	Good_deeds	38	You have queued to enter the MRT train	C1_44	0.7	Hard	I2_27	27	Afghan Hound is the first cloned cat	0.0	Yes	LEFT	167.7242	LEFT	762.0064	LEFT	759.6848	RIGHT	787.5609	29.1	0.8	Probable_Lie	LEFT	LEFT	6	719.2058434	137	47:39.3
117	Computer	S200225	0.666666667	1	2	2	1	0.8	1433.333336	1500.000003	1650.000003	2066.666671	Minor	Wrong_doings	29	You have been arrested	C2_20	0.0	Easy	I1_26	54	Vegetarians can eat vegetable products	0.0	Yes	RIGHT	542.282	LEFT	224.6289	RIGHT	1542.3804	LEFT	992.2294	29.1	0.8	Probable_Truth	RIGHT	RIGHT	5	682.0912903	138	48:02.5
58	Self	S200225	0.5	2	1	1	2	0.3	1283.333336	1433.333336	2216.666671	1933.333337	Major	Good_deeds	36	You have told someone's secret to others	C2_36	0.65	Hard	I1_52	5	December is the last month of the year	0.0	No	RIGHT	360.771	RIGHT	767.8467	RIGHT	1296.1409	LEFT	2948.1712	29.4	0.3	Probable_Truth	LEFT	RIGHT	6	933.1921	139	48:28.3
3	Self	S200225	0.5	1	2	1	2	0.8	1000.000002	1433.333336	1933.333337	1783.333337	Minor	Wrong_doings	9	You have violated a traffic law	C1_8	0.05	Hard	I2_53	15	The first Olympic Games was held in the 5th century B.C	0.888888889	No	RIGHT	621.5356	RIGHT	271.4735	LEFT	1423.3025	LEFT	954.6524	30.2	0.8	Probable_Truth	LEFT	RIGHT	4	1419.4538	140	48:51.7
124	Computer	S200225	0.666666667	2	1	2	1	0.4	1000.000002	1000.000002	1650.000003	1650.000003	Major	Good_deeds	43	You have sign up to sponsor a needy child	C1_4	0.55	Easy	I2_35	48	The current century is 21st	0.0	No	LEFT	144.296	LEFT	296.1886	LEFT	1207.2062	RIGHT	1647.2692	30.2	0.4	Probable_Lie	LEFT	RIGHT	2	756.3084213	141	49:13.6
81	Self	S200225	0.833333333	1	2	1	2	0.7	1000.000002	1500.000003	2066.666671	1933.333337	Major	Wrong_doings	58	You have given directions to a lost tourist	C1_58	1.0	Easy	I2_22	13	Teddy Roosevelt was the youngest US President	0.833333333	No	LEFT	887.3228	RIGHT	321.6077	LEFT	2624.0723	RIGHT	1853.4415	29.5	0.7	Probable_Lie	RIGHT	RIGHT	1	1184.9269	142	49:39.6
69	Self	S200225	0.666666667	1	2	2	1	0.1	1000.000002	1066.666669	1933.333337	2066.666671	Minor	Good_deeds	10	You have made someone cry	C2_10	0.95	Easy	I2_26	50	A triangle has three sides	0.944444444	No	RIGHT	1764.3382	RIGHT	105.3413	LEFT	1440.7158	RIGHT	39.8347	29.6	0.1	Probable_Lie	LEFT	LEFT	4	1202.1287	143	50:02.8
