index	Trial_Type	Participant_ID	Trial_Probability	Question_Position_Prediction_Correct	Question_Position_Prediction_Agent	Question_Position_Comparison_Self	Question_Position_Comparison_Irrelevant	Trial_Stake	Trial_Stake_Jitter	Trial_Type_Jitter	Trial_Result_Jitter	Balance_Update_Jitter	Question_Comparison_Condition	Question_Comparison_Type	Question_Comparison_Question	Question_Comparison_Label	Question_Comparison_Item	Question_Comparison_Proportion_Yes	Question_Factual_Condition	Question_Factual_Item	Question_Factual_Question	Question_Factual_Label	Question_Factual_Proportion_DontKnow	Question_Factual_Type	Answer_Prediction_Correct	Answer_Prediction_Correct_RT	Answer_Prediction_Agent	Answer_Prediction_Agent_RT	Answer_Irrelevant	Answer_Irrelevant_RT	Answer_Self	Answer_Self_RT	Trial_Balance	Trial_Balance_Effect	Trial_Condition	Trial_ProbableSide	Prediction_Choice	Prediction_Result	Prediction_RT	Trial_Order	Trial_Datetime
2	Self	S200207	0.5	1	2	1	2	0.4	1500.000003	1066.666669	2500.000005	2500.000005	Minor	Wrong_doings	28	You have volunteered every week for many years	C2_38	0.05	Easy	I1_48	30	Carnivore refers to meat-eater	0.0	No	LEFT	1205.6576	RIGHT	417.168	RIGHT	768.7434	RIGHT	1112.0359	49.7	0.4	Probable_Lie	RIGHT	RIGHT	2	746.8994	129	11:34.7
69	Self	S200207	0.666666667	1	2	2	1	0.2	1433.333336	1433.333336	2500.000005	2500.000005	Major	Wrong_doings	31	You have bribed someone to improve a grade	C2_46	0.7	Hard	I2_27	44	A caterpillar has more muscle than a human	0.722222222	Yes	RIGHT	293.1898	RIGHT	328.7845	LEFT	1382.6524	LEFT	950.8216	49.9	0.2	Probable_Lie	RIGHT	RIGHT	2	410.5068	130	11:58.5
121	Computer	S200207	0.666666667	2	1	1	2	0.5	1216.666669	1066.666669	2500.000005	1650.000003	Minor	Good_deeds	8	You have confessed to your mistake	C2_14	1.0	Easy	I1_53	42	There is typically 0.6 grams of mercury in glass thermometer	0.055555556	Yes	RIGHT	600.1157	RIGHT	429.3951	RIGHT	950.9488	RIGHT	1329.826	50.4	0.5	Probable_Lie	RIGHT	LEFT	3	926.4117567	131	12:21.8
99	Computer	S200207	0.5	1	2	1	2	0.3	1000.000002	1066.666669	2350.000005	2066.666671	Minor	Wrong_doings	38	You have said thank you when you have received help	C1_28	1.0	Easy	I1_29	28	Algeria is Africa's second largest country	0.0	No	RIGHT	963.1529	RIGHT	487.7233	LEFT	1584.1685	RIGHT	967.0567	50.7	0.3	Probable_Lie	LEFT	LEFT	5	708.6399324	132	12:45.6
112	Computer	S200207	0.666666667	1	2	1	2	0.6	1066.666669	1433.333336	1783.333337	2350.000005	Minor	Wrong_doings	4	You have violated a traffic law	C2_13	0.5	Easy	I2_56	24	Teddy Roosevelt was the youngest US President	1.0	Yes	RIGHT	546.823	LEFT	409.0792	RIGHT	1038.9431	LEFT	932.3061	50.7	0.6	Probable_Truth	LEFT	LEFT	1	846.9551841	133	13:08.5
127	Computer	S200207	0.666666667	2	1	2	1	0.8	1350.000003	1000.000002	1783.333337	2216.666671	Major	Wrong_doings	42	You have watched a pirated movie	C1_22	0.95	Hard	I2_55	50	Cernan was the second last man to walk on the Moon	0.833333333	Yes	RIGHT	520.2771	RIGHT	381.5393	LEFT	1176.6682	LEFT	896.3387	51.5	0.8	Probable_Lie	RIGHT	LEFT	3	582.4410354	134	13:31.0
59	Self	S200207	0.5	2	1	1	2	0.6	1000.000002	1216.666669	2216.666671	2350.000005	Minor	Good_deeds	34	You have extorted money from anyone	C2_29	0.1	Hard	I2_53	23	Kangaroos live in Africa	0.0	No	RIGHT	959.6033	RIGHT	743.101	LEFT	1135.1105	LEFT	859.9528	52.1	0.6	Probable_Lie	RIGHT	RIGHT	1	993.9136	135	13:55.1
15	Self	S200207	0.5	2	1	2	1	0.8	1350.000003	1066.666669	2350.000005	1933.333337	Major	Wrong_doings	29	You have organized a violent protest	C1_58	1.0	Easy	I1_2	60	December is the last month of the year	0.777777778	Yes	RIGHT	601.323	RIGHT	419.1608	LEFT	1036.9971	LEFT	991.443	52.9	0.8	Probable_Lie	LEFT	LEFT	4	727.154	136	14:18.1
42	Self	S200207	0.833333333	2	1	1	2	0.4	1066.666669	1000.000002	2500.000005	1500.000003	Major	Good_deeds	53	You have sorted your trash into recycling bin	C1_20	0.85	Hard	I2_40	36	There are 7 days in a week	0.055555556	Yes	RIGHT	305.4577	RIGHT	389.7362	RIGHT	767.5973	RIGHT	1093.9643	53.3	0.4	Probable_Truth	LEFT	LEFT	1	520.1795	137	14:39.8
48	Self	S200207	0.5	1	2	1	2	0.6	1150.000002	1216.666669	2216.666671	1650.000003	Minor	Wrong_doings	40	You have adopted a zero-waste lifestyle	C1_6	0.85	Hard	I1_40	40	Singapore is in Africa	0.888888889	No	RIGHT	439.2313	LEFT	623.7109	LEFT	888.444	RIGHT	1166.694	53.3	0.6	Probable_Lie	RIGHT	LEFT	6	845.2189	138	15:02.6
26	Self	S200207	0.666666667	2	1	1	2	0.6	1000.000002	1283.333336	1650.000003	1500.000003	Major	Good_deeds	14	You have held the elevator doors for others	C1_5	0.9	Easy	I2_41	55	Brazil is in South America	0.0	No	RIGHT	343.4896	RIGHT	320.8784	LEFT	983.7049	RIGHT	1037.8557	53.9	0.6	Probable_Lie	LEFT	LEFT	6	784.4552	139	15:24.1
109	Computer	S200207	0.5	2	1	2	1	0.5	1066.666669	1433.333336	1650.000003	1650.000003	Major	Good_deeds	16	You have cursed at your loved ones	C1_29	0.2	Easy	I2_1	11	Feijoa is a type of grape	0.0	No	LEFT	414.7501	LEFT	1054.0662	LEFT	1057.5093	LEFT	687.7996	53.9	0.5	Probable_Lie	RIGHT	LEFT	4	809.9352455	140	15:46.5
73	Self	S200207	0.666666667	2	1	1	2	0.2	1066.666669	1066.666669	2216.666671	2216.666671	Minor	Wrong_doings	33	You have given way to the handicapped	C2_23	0.0	Easy	I2_39	39	Hot chocolate was created by the Mayan culture	0.111111111	No	RIGHT	528.757	RIGHT	376.0913	RIGHT	1142.7547	RIGHT	1152.2274	54.1	0.2	Probable_Lie	LEFT	LEFT	6	532.0122	141	16:09.4
105	Computer	S200207	0.5	2	1	1	2	0.4	1500.000003	1283.333336	1500.000003	1500.000003	Minor	Wrong_doings	34	You have volunteered for a disaster-related humanitarian mission	C2_34	0.85	Hard	I2_49	52	The Franco-Prussian War occurred in the 19th century	0.0	Yes	RIGHT	519.6737	RIGHT	433.2337	RIGHT	1191.7121	LEFT	1758.4257	54.5	0.4	Probable_Lie	RIGHT	RIGHT	2	553.9294515	142	16:32.2
87	Self	S200207	0.833333333	1	2	2	1	0.5	1283.333336	1216.666669	2500.000005	2350.000005	Major	Good_deeds	27	You have sheltered others from disasters	C1_8	1.0	Hard	I1_5	59	Today is a weekday	0.833333333	No	RIGHT	300.5809	RIGHT	519.9086	RIGHT	1485.6318	RIGHT	1725.3667	55.0	0.5	Probable_Lie	LEFT	LEFT	4	539.1445	143	16:56.7
