index	Trial_Type	Participant_ID	Trial_Probability	Question_Position_Prediction_Correct	Question_Position_Prediction_Agent	Question_Position_Comparison_Self	Question_Position_Comparison_Irrelevant	Trial_Stake	Trial_Stake_Jitter	Trial_Type_Jitter	Trial_Result_Jitter	Balance_Update_Jitter	Question_Comparison_Condition	Question_Comparison_Type	Question_Comparison_Question	Question_Comparison_Label	Question_Comparison_Item	Question_Comparison_Proportion_Yes	Question_Factual_Condition	Question_Factual_Item	Question_Factual_Question	Question_Factual_Label	Question_Factual_Proportion_DontKnow	Question_Factual_Type	Answer_Prediction_Correct	Answer_Prediction_Correct_RT	Answer_Prediction_Agent	Answer_Prediction_Agent_RT	Answer_Irrelevant	Answer_Irrelevant_RT	Answer_Self	Answer_Self_RT	Trial_Balance	Trial_Balance_Effect	Trial_Condition	Trial_ProbableSide	Prediction_Choice	Prediction_Result	Prediction_RT	Trial_Order	Trial_Datetime
107	Computer	S210225	0.5	2	1	1	2	0.3	1500.000003	1350.0000027	2216.6666711000003	1933.3333372	Minor	Wrong_doings	13	You have kidnapped someone	C2_3	1.0	Easy	I1_27	27	Fishes can swim in water	0.0	Yes	LEFT	518.3145999999397	LEFT	990.327200000138	RIGHT	800.9551999998621	LEFT	1476.2808999998924	20.0	0.3	Probable_Lie	RIGHT	LEFT	4	635.8986368023358	111	2021-02-25 15:15:14.284759
120	Computer	S210225	0.6666666666666666	2	1	1	2	0.2	1066.6666688	1150.0000023	2066.6666708	1783.3333369	Minor	Good_deeds	8	You have bribed someone to improve a grade	C2_30	1.0	Easy	I2_4	43	There are 20 bones in the human skull	0.944444444444444	Yes	LEFT	217.62429999989763	LEFT	945.8162999999332	LEFT	2657.1015999998053	LEFT	1897.4293999999643	20.0	0.2	Probable_Lie	RIGHT	LEFT	5	772.2305989116037	112	2021-02-25 15:15:39.404425
58	Self	S210225	0.5	2	1	1	2	0.7	1500.000003	1066.6666688	1650.0000033	1933.3333372	Minor	Wrong_doings	59	You have signed up as a bone marrow donor	C1_34	1.0	Hard	I1_33	30	Airbags in cars are filled with sodium azide	0.0555555555555556	No	LEFT	48.83019999988392	RIGHT	919.6303999997326	RIGHT	2207.726999999977	RIGHT	3820.08930000029	19.3	0.7	Probable_Lie	LEFT	RIGHT	2	1254.63340000033	113	2021-02-25 15:16:06.382068
33	Self	S210225	0.8333333333333334	1	2	1	2	0.2	1066.6666688	1150.0000023	1783.3333369	2216.6666711000003	Major	Wrong_doings	13	You have sold illegal drugs	C2_52	0.75	Hard	I1_21	51	Milwaukee Art Museum is located in California	0.666666666666667	Yes	RIGHT	22.33819999992193	RIGHT	199.58429999996952	RIGHT	1103.0594000003475	LEFT	1359.863700000005	19.5	0.2	Probable_Truth	LEFT	LEFT	1	1486.2915999997313	114	2021-02-25 15:16:29.363284
128	Computer	S210225	0.8333333333333334	1	2	1	2	0.1	1500.000003	1066.6666688	2500.000005	2066.6666708	Minor	Wrong_doings	48	You have helped your parents when asked to	C2_13	0.0	Easy	I2_54	42	There is typically 0.6 grams of mercury in glass thermometer	0.777777777777778	No	RIGHT	600.8833000000777	LEFT	112.80159999978424	RIGHT	1183.1093999999212	RIGHT	1074.360400000387	19.5	0.1	Probable_Lie	LEFT	LEFT	4	966.4614401823162	115	2021-02-25 15:16:53.011821
123	Computer	S210225	0.6666666666666666	2	1	1	2	0.5	1283.3333359	1433.3333362	1650.0000033	1650.0000033	Major	Wrong_doings	29	You have watched a pirated movie	C1_17	0.0	Easy	I1_23	50	There are 6000 spoken languages in the World	0.0	No	RIGHT	16.73879999998462	LEFT	823.9269999999124	RIGHT	1375.4217999999128	LEFT	1092.5788999998076	19.5	0.5	Probable_Truth	RIGHT	LEFT	2	938.202502279584	116	2021-02-25 15:17:15.843401
66	Self	S210225	0.6666666666666666	1	2	1	2	0.2	1433.3333362	1150.0000023	1500.000003	1650.0000033	Major	Wrong_doings	49	You have faked an illness	C2_39	0.9	Easy	I2_36	11	Africa is the continent with the least rainfall	0.888888888888889	No	LEFT	573.5218999998324	RIGHT	71.73819999979969	LEFT	2216.640699999971	LEFT	870.2720000001136	19.3	0.2	Probable_Lie	RIGHT	RIGHT	2	849.4087000003674	117	2021-02-25 15:17:38.732645
68	Self	S210225	0.6666666666666666	1	2	2	1	0.5	1066.6666688	1066.6666688	1783.3333369	1783.3333369	Major	Wrong_doings	25	You have stopped using plastics completely	C1_1	0.0	Easy	I2_46	1	"Statue of Liberty is 151 feet tall"	0.0555555555555556	Yes	RIGHT	643.4211999999206	RIGHT	967.795500000193	RIGHT	1391.841800000293	RIGHT	2486.65820000042	19.8	0.5	Probable_Lie	LEFT	LEFT	3	909.8970999998528	118	2021-02-25 15:18:03.412078
77	Self	S210225	0.6666666666666666	2	1	2	1	0.8	1500.000003	1216.6666691	2500.000005	2066.6666708	Major	Good_deeds	19	You have held the elevator doors for others	C1_46	0.0	Easy	I1_8	17	There are 9 rings in the Olympic flag	0.0555555555555556	No	LEFT	200.13970000036352	RIGHT	905.1209000003836	LEFT	2168.541500000174	RIGHT	2920.361299999968	19.0	0.8	Probable_Lie	LEFT	LEFT	5	1159.5454000002974	119	2021-02-25 15:18:30.627970
42	Self	S210225	0.8333333333333334	2	1	1	2	0.2	1066.6666688	1066.6666688	1500.000003	2066.6666708	Minor	Good_deeds	16	You have volunteered every week for many years	C2_33	1.0	Easy	I1_45	60	It takes 112 years to build the Pisa Tower	0.666666666666667	No	RIGHT	182.30820000007952	RIGHT	70.22989999995843	LEFT	1639.6928999997726	RIGHT	3526.2629999997444	19.2	0.2	Probable_Truth	RIGHT	RIGHT	3	942.002499999944	120	2021-02-25 15:18:55.268305
103	Computer	S210225	0.5	1	2	2	1	0.3	1350.0000027	1283.3333359	2500.000005	2216.6666711000003	Major	Wrong_doings	24	You have bought cocaine	C2_24	0.95	Hard	I1_26	45	Afghan Hound is the first cloned cat	0.0	Yes	RIGHT	758.5924999998497	LEFT	240.64559999987975	LEFT	3295.489500000258	LEFT	1168.8413000001674	19.2	0.3	Probable_Truth	RIGHT	RIGHT	4	942.789654015388	121	2021-02-25 15:19:21.603641
31	Self	S210225	0.6666666666666666	2	1	2	1	0.1	1283.3333359	1433.3333362	2500.000005	2066.6666708	Minor	Wrong_doings	42	You have followed instructions	C2_47	0.5	Easy	I2_11	23	Kangaroos live in Africa	0.764705882352941	Yes	LEFT	184.7855000000891	RIGHT	861.3607000002048	LEFT	2719.3624999999884	RIGHT	872.9373999999552	19.1	0.1	Probable_Lie	LEFT	LEFT	5	765.5922000003557	122	2021-02-25 15:19:46.859723
13	Self	S210225	0.5	2	1	2	1	0.3	1350.0000027	1500.000003	1500.000003	1933.3333372	Major	Wrong_doings	3	You have switched off appliances when not in use	C1_13	0.0	Hard	I2_2	53	Mexico's National Day is September 16	0.888888888888889	No	LEFT	32.99909999986994	RIGHT	738.9089999996941	RIGHT	1870.252400000027	RIGHT	984.7476999998436	18.8	0.3	Probable_Lie	RIGHT	RIGHT	2	1106.7438000000038	123	2021-02-25 15:20:10.451732
7	Self	S210225	0.5	1	2	2	1	0.8	1283.3333359	1433.3333362	1650.0000033	1933.3333372	Major	Wrong_doings	24	You have bought cocaine	C2_24	0.95	Hard	I1_26	45	Afghan Hound is the first cloned cat	0.0	Yes	LEFT	1423.931900000298	RIGHT	368.2616999999482	LEFT	1365.8838000001197	LEFT	1168.1459999999788	17.999999999999996	0.8	Probable_Lie	LEFT	RIGHT	1	899.406099999851	124	2021-02-25 15:20:34.548258
101	Computer	S210225	0.5	1	2	2	1	0.1	1500.000003	1066.6666688	2216.6666711000003	1783.3333369	Major	Good_deeds	53	You have been physically hurt to protect others	C1_35	0.05	Easy	I2_45	31	Polish is 20th most spoken language in the World	0.0	No	RIGHT	1820.2611000001525	LEFT	607.4252999997043	RIGHT	4706.778199999917	RIGHT	1559.3088999999054	17.999999999999996	0.1	Probable_Truth	RIGHT	LEFT	1	806.9225587230266	125	2021-02-25 15:21:03.179561
76	Self	S210225	0.6666666666666666	2	1	2	1	0.6	1066.6666688	1433.3333362	1650.0000033	1933.3333372	Minor	Wrong_doings	38	You have drunk alcohol when you were underage	C1_5	0.0	Hard	I2_48	57	Fibers in oranges can be used to make fabric	0.888888888888889	No	RIGHT	350.6474000000708	RIGHT	1648.057599999902	RIGHT	3414.374200000111	LEFT	1463.2962999999108	18.6	0.6	Probable_Truth	RIGHT	RIGHT	4	1308.3019999999124	126	2021-02-25 15:21:30.019922
11	Self	S210225	0.5	2	1	1	2	0.8	1216.6666691	1066.6666688	2066.6666708	2216.6666711000003	Minor	Wrong_doings	13	You have kidnapped someone	C2_3	1.0	Easy	I1_27	27	Fishes can swim in water	0.0	Yes	LEFT	129.61670000004233	RIGHT	1246.4098000000376	RIGHT	711.2879000001158	LEFT	912.3322999998892	17.799999999999997	0.8	Probable_Lie	LEFT	RIGHT	3	926.854800000001	127	2021-02-25 15:21:53.091395
142	Computer	S210225	0.8333333333333334	2	1	2	1	0.3	1350.0000027	1216.6666691	1933.3333372	1783.3333369	Major	Wrong_doings	10	You have bribed a police officer	C1_39	0.0	Hard	I1_15	5	Hot chocolate was created by the Mayan culture	0.0555555555555556	Yes	RIGHT	456.7348999999013	LEFT	1876.1321000001767	RIGHT	2105.628400000114	LEFT	711.8172999998933	17.799999999999997	0.3	Probable_Truth	LEFT	LEFT	1	671.999217520372	128	2021-02-25 15:22:17.764410
45	Self	S210225	0.8333333333333334	2	1	2	1	0.7	1000.000002	1500.000003	2500.000005	1783.3333369	Major	Wrong_doings	36	You have told someone's secret to others	C1_36	0.15	Hard	I1_19	6	Nanyang Technological University is in Australia	0.944444444444444	No	RIGHT	200.6840999997621	RIGHT	387.2117999999318	LEFT	1266.5381000001616	LEFT	1096.0500999999567	18.5	0.7	Probable_Truth	RIGHT	RIGHT	5	1099.9218000001747	129	2021-02-25 15:22:41.172152
10	Self	S210225	0.5	2	1	1	2	0.4	1066.6666688	1150.0000023	1933.3333372	2500.000005	Major	Good_deeds	60	You have deceived a loved one	C2_60	0.55	Hard	I1_6	2	There are 10 continents in the World	0.777777777777778	No	RIGHT	464.7525000000314	RIGHT	732.4819999998908	LEFT	1262.6539000002597	LEFT	1007.1964999997364	18.899999999999995	0.4	Probable_Truth	LEFT	RIGHT	6	893.5390000001462	130	2021-02-25 15:23:04.755675
18	Self	S210225	0.6666666666666666	1	2	1	2	0.7	1150.0000023	1283.3333359	1783.3333369	2500.000005	Minor	Wrong_doings	28	You have engaged in arson	C2_23	0.0	Easy	I1_52	10	Algeria is Africa's second largest country	0.944444444444444	No	LEFT	842.387200000303	RIGHT	144.4482000001699	RIGHT	2287.571200000002	LEFT	1031.1271999999008	18.2	0.7	Probable_Lie	RIGHT	RIGHT	1	822.1883999999591	131	2021-02-25 15:23:29.172085
71	Self	S210225	0.6666666666666666	1	2	2	1	0.7	1350.0000027	1216.6666691	2216.6666711000003	2066.6666708	Minor	Wrong_doings	53	You have been donating all your excess food to a food bank	C2_46	1.0	Easy	I1_17	46	Animals are living things	0.0	No	RIGHT	598.968700000114	RIGHT	152.77199999991353	RIGHT	1198.725199999899	LEFT	3935.6634000000663	18.899999999999995	0.7	Probable_Truth	RIGHT	RIGHT	4	828.9684000001216	132	2021-02-25 15:23:55.315428
20	Self	S210225	0.6666666666666666	1	2	2	1	0.5	1066.6666688	1216.6666691	2066.6666708	1650.0000033	Minor	Wrong_doings	54	You have intentionally let others cut in line	C1_27	0.0	Hard	I2_21	28	Earth's atmosphere extends up to 10,000km into space	0.0	Yes	RIGHT	430.3891999998086	RIGHT	216.3315999996485	RIGHT	2352.4250000000397	LEFT	2360.028399999919	19.399999999999995	0.5	Probable_Truth	RIGHT	RIGHT	3	1058.5088000002545	133	2021-02-25 15:24:20.308000
27	Self	S210225	0.6666666666666666	2	1	1	2	0.6	1433.3333362	1500.000003	1650.0000033	1783.3333369	Major	Wrong_doings	29	You have watched a pirated movie	C1_17	0.0	Easy	I1_23	50	There are 6000 spoken languages in the World	0.0	No	RIGHT	136.8680000000495	RIGHT	574.2270999999164	RIGHT	672.2515000001295	LEFT	2038.362700000107	20.0	0.6	Probable_Truth	LEFT	LEFT	1	1066.224499999862	134	2021-02-25 15:24:43.739382
112	Computer	S210225	0.6666666666666666	1	2	1	2	0.4	1150.0000023	1283.3333359	1650.0000033	2216.6666711000003	Major	Wrong_doings	51	You have said sorry when you were rude	C2_48	0.0	Hard	I2_16	40	French is Singapore's official language	0.0	Yes	LEFT	655.047900000227	LEFT	320.48389999999927	LEFT	1232.3584000000665	RIGHT	2713.9750999999706	20.0	0.4	Probable_Lie	LEFT	RIGHT	1	583.6931866936194	135	2021-02-25 15:25:08.115544
100	Computer	S210225	0.5	1	2	2	1	0.4	1216.6666691	1500.000003	2066.6666708	1500.000003	Minor	Good_deeds	43	You have given directions to a lost tourist	C2_53	0.0	Easy	I2_13	52	Feijoa is a type of grape	0.0	Yes	LEFT	1430.797900000016	LEFT	519.9907000001076	RIGHT	2039.0486999999664	RIGHT	1182.9208999997718	20.0	0.4	Probable_Lie	LEFT	LEFT	6	930.873260440831	136	2021-02-25 15:25:33.076153
16	Self	S210225	0.6666666666666666	1	2	1	2	0.2	1433.3333362	1150.0000023	1500.000003	1933.3333372	Major	Wrong_doings	51	You have said sorry when you were rude	C2_48	0.0	Hard	I2_16	40	French is Singapore's official language	0.0	Yes	RIGHT	604.7640000001593	RIGHT	384.0141999999105	LEFT	911.8898000001536	RIGHT	675.7696999998188	20.2	0.2	Probable_Truth	LEFT	LEFT	1	1342.9847000002155	137	2021-02-25 15:25:55.595653
131	Computer	S210225	0.8333333333333334	1	2	1	2	0.2	1066.6666688	1350.0000027	1650.0000033	1500.000003	Major	Wrong_doings	18	You have donated blood every 6 months for many years	C1_48	0.1	Easy	I1_32	32	Today is Sunday	0.0	Yes	RIGHT	922.7214000002276	LEFT	224.05810000009296	LEFT	1280.0081000000318	RIGHT	3214.7509999999784	20.2	0.2	Probable_Truth	LEFT	LEFT	1	521.0409171230242	138	2021-02-25 15:26:19.891764
127	Computer	S210225	0.6666666666666666	2	1	2	1	0.8	1150.0000023	1216.6666691	1783.3333369	2350.0000047	Minor	Wrong_doings	42	You have followed instructions	C2_47	0.5	Easy	I2_11	23	Kangaroos live in Africa	0.764705882352941	Yes	LEFT	721.6862000000219	LEFT	1371.874200000093	LEFT	1645.218499999828	RIGHT	1216.402399999879	20.2	0.8	Probable_Lie	LEFT	RIGHT	2	688.4701234638725	139	2021-02-25 15:26:44.595983
6	Self	S210225	0.5	1	2	2	1	0.1	1066.6666688	1350.0000027	2500.000005	1500.000003	Major	Good_deeds	20	You have helped a friend in need	C1_43	0.7	Easy	I1_39	26	Penguin can fly with their wings	0.0555555555555556	Yes	RIGHT	460.7326999998804	RIGHT	185.0644999999531	LEFT	1524.5178000000124	RIGHT	1183.6855999999898	20.3	0.1	Probable_Truth	LEFT	RIGHT	4	1204.70239999986	140	2021-02-25 15:27:08.148023
65	Self	S210225	0.6666666666666666	1	2	1	2	0.3	1150.0000023	1500.000003	2350.0000047	1500.000003	Major	Good_deeds	46	You have used heroin	C2_25	0.0	Hard	I1_42	38	Slavery was abolished in Cuba in 1886	0.0	No	RIGHT	378.473700000086	RIGHT	88.52089999982127	RIGHT	2541.5838999997504	LEFT	999.1562000000158	20.6	0.3	Probable_Truth	LEFT	LEFT	1	877.1045999997114	141	2021-02-25 15:27:32.107746
63	Self	S210225	0.5	2	1	2	1	0.6	1433.3333362	1283.3333359	1500.000003	2216.6666711000003	Major	Wrong_doings	7	You have stolen something	C1_60	0.55	Hard	I2_8	53	A caterpillar has more muscle than a human	0.722222222222222	No	RIGHT	64.91929999992863	RIGHT	661.7166999999426	RIGHT	3320.8322000000408	LEFT	929.1157999996358	21.2	0.6	Probable_Truth	LEFT	RIGHT	4	1274.000100000194	142	2021-02-25 15:27:57.363485
113	Computer	S210225	0.6666666666666666	1	2	1	2	0.1	1350.0000027	1066.6666688	1500.000003	1500.000003	Major	Good_deeds	58	You have volunteered for a disaster-related humanitarian mission	C1_58	0.65	Easy	I2_40	21	Bears have the biggest eyes among mammals	0.944444444444444	Yes	RIGHT	582.1229000002859	LEFT	33.108399999946414	LEFT	1862.4006999998528	RIGHT	2148.7833000001046	21.2	0.1	Probable_Truth	LEFT	LEFT	2	966.2289221192982	143	2021-02-25 15:28:20.948127
